group,unknown_class,cifar100_test_index,row,predicted_class,score_u,threshold_tau,margin_tau_minus_u,max_softmax_prob,a_priori_semantic_neighbour,your_judgement
far,mushroom,6215,1305,cat,-6.353616237640381,-5.780368304252624,0.5732479333877567,0.93581454698676,surprising,
far,bottle,2428,1000,cat,-6.35071325302124,-5.780368304252624,0.5703449487686161,0.9784333019482271,surprising,
near,pickup_truck,4693,356,automobile,-6.3491129875183105,-5.780368304252624,0.5687446832656864,0.9717197422338798,plausible,
near,bus,3947,292,truck,-6.3469157218933105,-5.780368304252624,0.5665474176406864,0.9617225523881822,plausible,
far,sunflower,2989,1046,dog,-6.346291542053223,-5.780368304252624,0.5659232378005985,0.780201376739427,surprising,
far,clock,90,809,ship,-6.343611240386963,-5.780368304252624,0.5632429361343387,0.961762978603127,surprising,
far,clock,1428,912,ship,-6.341269493103027,-5.780368304252624,0.5609011888504032,0.5011437191598221,surprising,
near,camel,650,46,dog,-6.331017971038818,-5.780368304252624,0.5506496667861942,0.540046962156598,surprising,
near,wolf,7472,595,horse,-6.323147296905518,-5.780368304252624,0.5427789926528934,0.8832039766632949,surprising,
far,keyboard,2729,1026,truck,-6.322590351104736,-5.780368304252624,0.5422220468521122,0.9620405725485062,surprising,
near,tractor,5445,434,truck,-6.321847438812256,-5.780368304252624,0.5414791345596317,0.9579798009291453,plausible,
far,chair,3568,1097,bird,-6.320772647857666,-5.780368304252624,0.5404043436050419,0.9579418813787611,surprising,
near,bus,2019,151,truck,-6.3137593269348145,-5.780368304252624,0.5333910226821903,0.7267057113384489,plausible,
far,bowl,5083,1214,dog,-6.31358003616333,-5.780368304252624,0.5332117319107059,0.8864479820118326,surprising,
far,bottle,8090,1469,ship,-6.31082010269165,-5.780368304252624,0.5304517984390262,0.9606590967896358,surprising,
near,fox,8185,656,airplane,-6.309280872344971,-5.780368304252624,0.5289125680923465,0.9792001756038502,surprising,
far,mushroom,9778,1588,bird,-6.302666664123535,-5.780368304252624,0.522298359870911,0.957252844082021,surprising,
near,camel,1687,131,dog,-6.299834251403809,-5.780368304252624,0.5194659471511844,0.9522418333769467,surprising,
near,leopard,7609,609,cat,-6.299140453338623,-5.780368304252624,0.5187721490859989,0.9804785956255503,plausible,
near,fox,3136,229,dog,-6.298210144042969,-5.780368304252624,0.5178418397903446,0.8345374329301418,plausible,
near,motorcycle,6914,545,truck,-6.29533576965332,-5.780368304252624,0.5149674654006962,0.9827238212160069,plausible,
near,camel,7912,632,bird,-6.292296886444092,-5.780368304252624,0.5119285821914676,0.9752907048224706,surprising,
near,bus,4464,338,truck,-6.2851786613464355,-5.780368304252624,0.5048103570938114,0.9515386378584949,plausible,
far,clock,8074,1467,ship,-6.284036636352539,-5.780368304252624,0.5036683320999149,0.9789241113407816,surprising,
near,camel,7750,617,bird,-6.276595115661621,-5.780368304252624,0.49622681140899694,0.975560205194062,surprising,
near,leopard,7407,588,cat,-6.273702621459961,-5.780368304252624,0.4933343172073368,0.6711183429813441,plausible,
near,wolf,2933,215,cat,-6.2715983390808105,-5.780368304252624,0.4912300348281864,0.9381222188449282,plausible,
near,wolf,4294,319,deer,-6.271124839782715,-5.780368304252624,0.4907565355300907,0.9171093328064116,plausible,
far,sunflower,2740,1027,frog,-6.263650894165039,-5.780368304252624,0.4832825899124149,0.9819567066830537,surprising,
far,wardrobe,6783,1364,truck,-6.259331226348877,-5.780368304252624,0.4789629220962528,0.7848508972047069,surprising,
far,sunflower,9315,1556,cat,-6.257043361663818,-5.780368304252624,0.4766750574111942,0.8449917104522582,surprising,
far,wardrobe,1909,957,cat,-6.251926898956299,-5.780368304252624,0.47155859470367467,0.9742441964321628,surprising,
far,bowl,7428,1415,ship,-6.247599124908447,-5.780368304252624,0.4672308206558231,0.9805579751018201,surprising,
near,wolf,17,1,dog,-6.246937274932861,-5.780368304252624,0.46656897068023717,0.5038934739440364,plausible,
near,camel,1184,92,horse,-6.246364116668701,-5.780368304252624,0.465995812416077,0.7718856845165901,plausible,
far,bottle,5440,1238,ship,-6.246220111846924,-5.780368304252624,0.46585180759429967,0.970406446055061,surprising,
near,wolf,653,48,cat,-6.245707988739014,-5.780368304252624,0.4653396844863895,0.9633350490178282,plausible,
near,wolf,6447,519,cat,-6.237560749053955,-5.780368304252624,0.4571924448013309,0.9587524559515035,plausible,
far,bowl,3373,1084,bird,-6.233795642852783,-5.780368304252624,0.45342733860015905,0.8980532483618613,surprising,
far,wardrobe,4245,1151,cat,-6.2336883544921875,-5.780368304252624,0.45332005023956334,0.9585388358216288,surprising,
far,mushroom,3734,1111,cat,-6.229115962982178,-5.780368304252624,0.4487476587295536,0.9190765438808034,surprising,
near,pickup_truck,5736,464,truck,-6.226956367492676,-5.780368304252624,0.4465880632400516,0.833344490291648,plausible,
far,bottle,170,819,ship,-6.223289966583252,-5.780368304252624,0.4429216623306278,0.976335233224982,surprising,
far,mushroom,5386,1234,bird,-6.222110271453857,-5.780368304252624,0.44174196720123327,0.9736335731298487,surprising,
far,clock,2223,987,automobile,-6.205140590667725,-5.780368304252624,0.42477228641510045,0.957179438189944,surprising,
far,chair,3317,1076,airplane,-6.20494270324707,-5.780368304252624,0.42457439899444616,0.8338021839906121,surprising,
near,pickup_truck,8947,715,truck,-6.2025065422058105,-5.780368304252624,0.4221382379531864,0.7797391781397531,plausible,
near,motorcycle,6382,508,automobile,-6.20095157623291,-5.780368304252624,0.420583271980286,0.9572211125016921,plausible,
near,pickup_truck,9871,786,truck,-6.190516948699951,-5.780368304252624,0.410148644447327,0.9329072610263238,plausible,
far,wardrobe,7606,1427,truck,-6.183653831481934,-5.780368304252624,0.40328552722930944,0.6661438689041114,surprising,
far,sunflower,8785,1512,dog,-6.1827287673950195,-5.780368304252624,0.4023604631423954,0.8678885300371358,surprising,
near,camel,7128,560,horse,-6.177196502685547,-5.780368304252624,0.3968281984329227,0.9336940191892523,plausible,
far,wardrobe,3806,1117,cat,-6.176884174346924,-5.780368304252624,0.39651587009429967,0.9834501524258921,surprising,
far,bowl,6519,1339,bird,-6.176169395446777,-5.780368304252624,0.3958010911941532,0.9395154659968009,surprising,
far,clock,45,803,ship,-6.175512790679932,-5.780368304252624,0.3951444864273075,0.9187512658796577,surprising,
far,clock,5364,1231,bird,-6.169946670532227,-5.780368304252624,0.3895783662796024,0.9853182242221566,surprising,
far,mushroom,8788,1513,bird,-6.1635026931762695,-5.780368304252624,0.3831343889236454,0.8727823870097573,surprising,
far,sunflower,9431,1565,bird,-6.162890911102295,-5.780368304252624,0.38252260684967077,0.9171972238697041,surprising,
far,chair,2108,974,airplane,-6.162196159362793,-5.780368304252624,0.3818278551101688,0.9766503043912397,surprising,
near,fox,1432,110,dog,-6.155979633331299,-5.780368304252624,0.37561132907867467,0.6152511777914955,plausible,
near,pickup_truck,5129,399,automobile,-6.155831336975098,-5.780368304252624,0.3754630327224735,0.5554506896340231,plausible,
far,keyboard,8058,1465,cat,-6.152718544006348,-5.780368304252624,0.3723502397537235,0.9742371342206783,surprising,
far,clock,6238,1310,ship,-6.145590782165527,-5.780368304252624,0.3652224779129032,0.9719295135309091,surprising,
near,fox,4003,294,deer,-6.143435478210449,-5.780368304252624,0.36306717395782506,0.6452532159984365,plausible,
near,motorcycle,4960,375,automobile,-6.140816688537598,-5.780368304252624,0.3604483842849735,0.9591072987576803,plausible,
near,tractor,995,78,truck,-6.139866828918457,-5.780368304252624,0.3594985246658329,0.9843415597266586,plausible,
near,pickup_truck,3537,252,automobile,-6.138354778289795,-5.780368304252624,0.35798647403717077,0.7828337295161594,plausible,
far,bottle,8088,1468,dog,-6.137670993804932,-5.780368304252624,0.3573026895523075,0.9771348670101533,surprising,
far,bowl,6327,1319,cat,-6.136663913726807,-5.780368304252624,0.3562956094741825,0.829345961661855,surprising,
near,motorcycle,8763,703,airplane,-6.1328887939453125,-5.780368304252624,0.35252048969268834,0.9614353697436195,surprising,
near,pickup_truck,7119,558,truck,-6.131420612335205,-5.780368304252624,0.3510523080825809,0.725606315072417,plausible,
near,wolf,471,35,cat,-6.118366718292236,-5.780368304252624,0.33799841403961217,0.9520662566388481,plausible,
near,tractor,3177,231,truck,-6.118001461029053,-5.780368304252624,0.3376331567764286,0.9390270954719212,plausible,
far,chair,125,813,cat,-6.113328456878662,-5.780368304252624,0.33296015262603795,0.9691913140865243,surprising,
far,wardrobe,734,863,cat,-6.112239837646484,-5.780368304252624,0.3318715333938602,0.755299611551755,surprising,
near,leopard,8310,663,frog,-6.110659599304199,-5.780368304252624,0.33029129505157506,0.9797151753132438,surprising,
far,sunflower,8689,1503,bird,-6.1073479652404785,-5.780368304252624,0.32697966098785436,0.9401921482060996,surprising,
near,leopard,425,33,frog,-6.095776557922363,-5.780368304252624,0.3154082536697391,0.9359367742994882,surprising,
near,wolf,255,16,cat,-6.0950212478637695,-5.780368304252624,0.3146529436111454,0.7952926425890584,plausible,
far,clock,7224,1398,truck,-6.094160556793213,-5.780368304252624,0.31379225254058873,0.9048376630608247,surprising,
far,sunflower,6388,1323,bird,-6.090757846832275,-5.780368304252624,0.31038954257965123,0.7194159876769418,surprising,
far,mushroom,1484,919,bird,-6.085517883300781,-5.780368304252624,0.3051495790481571,0.9190242562284421,surprising,
near,motorcycle,626,44,airplane,-6.0801544189453125,-5.780368304252624,0.29978611469268834,0.9196908376496385,surprising,
near,motorcycle,7289,576,automobile,-6.0721940994262695,-5.780368304252624,0.2918257951736454,0.9531564762255688,plausible,
near,camel,5455,436,deer,-6.069167137145996,-5.780368304252624,0.28879883289337194,0.9137426380773479,plausible,
near,leopard,1607,125,cat,-6.066822052001953,-5.780368304252624,0.28645374774932897,0.900994584708814,plausible,
near,leopard,5328,426,deer,-6.064517021179199,-5.780368304252624,0.28414871692657506,0.7197820183101326,plausible,
far,bottle,114,811,cat,-6.063047409057617,-5.780368304252624,0.28267910480499303,0.9852932145111171,surprising,
near,wolf,7561,602,cat,-6.060612201690674,-5.780368304252624,0.28024389743804967,0.5145270211555076,plausible,
near,bus,9546,764,truck,-6.054306507110596,-5.780368304252624,0.27393820285797155,0.9427921665606488,plausible,
near,camel,2145,165,horse,-6.045454978942871,-5.780368304252624,0.26508667469024694,0.8064560369343439,plausible,
near,fox,2349,178,deer,-6.041421890258789,-5.780368304252624,0.2610535860061649,0.8730745539097471,plausible,
near,tractor,1976,147,truck,-6.039752960205078,-5.780368304252624,0.25938465595245397,0.9748528821603537,plausible,
far,keyboard,9736,1583,bird,-6.03761625289917,-5.780368304252624,0.25724794864654577,0.9218345972122646,surprising,
far,sunflower,238,824,bird,-6.035309791564941,-5.780368304252624,0.25494148731231725,0.9485689362979132,surprising,
near,leopard,5016,384,deer,-6.020383358001709,-5.780368304252624,0.24001505374908483,0.9752056963862854,plausible,
near,motorcycle,6416,514,airplane,-6.017951011657715,-5.780368304252624,0.2375827074050907,0.926379342290014,surprising,
near,fox,3607,260,dog,-6.008327007293701,-5.780368304252624,0.22795870304107702,0.9358638288158525,plausible,
near,pickup_truck,7823,625,automobile,-6.000898838043213,-5.780368304252624,0.22053053379058873,0.9130379765270547,plausible,
near,leopard,3200,233,deer,-5.999228477478027,-5.780368304252624,0.2188601732254032,0.9608180099948177,plausible,
far,sunflower,76,806,bird,-5.992822170257568,-5.780368304252624,0.2124538660049442,0.9236284934083027,surprising,
near,motorcycle,1464,113,truck,-5.986313343048096,-5.780368304252624,0.20594503879547155,0.9537298015162057,plausible,
near,bus,2698,199,automobile,-5.980504989624023,-5.780368304252624,0.20013668537139928,0.5259611177872606,plausible,
near,tractor,9922,791,truck,-5.977957248687744,-5.780368304252624,0.19758894443511998,0.9518959954322783,plausible,
far,bowl,3863,1120,automobile,-5.976396560668945,-5.780368304252624,0.19602825641632116,0.9453991248879968,surprising,
far,clock,4986,1208,automobile,-5.976071357727051,-5.780368304252624,0.19570305347442662,0.9101897843718841,surprising,
far,wardrobe,662,859,bird,-5.975324630737305,-5.780368304252624,0.19495632648468053,0.9264050302344635,surprising,
near,pickup_truck,5738,465,automobile,-5.97222375869751,-5.780368304252624,0.1918554544448856,0.7562601411205966,plausible,
far,keyboard,180,820,airplane,-5.969257831573486,-5.780368304252624,0.18888952732086217,0.7640790900996406,surprising,
far,keyboard,9012,1528,cat,-5.966011047363281,-5.780368304252624,0.1856427431106571,0.9730415585342825,surprising,
near,bus,9930,793,truck,-5.9590277671813965,-5.780368304252624,0.17865946292877233,0.5196076420104075,plausible,
far,mushroom,6911,1379,deer,-5.956906795501709,-5.780368304252624,0.17653849124908483,0.8443922020896925,surprising,
far,mushroom,1032,889,bird,-5.948619842529297,-5.780368304252624,0.16825153827667272,0.9536576811782347,surprising,
near,tractor,6398,510,truck,-5.9462385177612305,-5.780368304252624,0.1658702135086063,0.9675416141948635,plausible,
near,wolf,2835,208,dog,-5.943270206451416,-5.780368304252624,0.16290190219879186,0.9288146329135097,plausible,
near,bus,4756,363,horse,-5.943212032318115,-5.780368304252624,0.16284372806549108,0.8595808663351056,surprising,
near,motorcycle,1404,106,cat,-5.94081974029541,-5.780368304252624,0.160451436042786,0.9761976918632558,surprising,
far,sunflower,7755,1441,frog,-5.9391560554504395,-5.780368304252624,0.1587877511978153,0.9340622316758793,surprising,
far,clock,2586,1017,frog,-5.935309410095215,-5.780368304252624,0.1549411058425907,0.8631741866926622,surprising,
far,bottle,3906,1123,cat,-5.922469139099121,-5.780368304252624,0.14210083484649694,0.9730010235700512,surprising,
far,keyboard,9262,1552,automobile,-5.92160701751709,-5.780368304252624,0.1412387132644657,0.8873019459443953,surprising,
near,fox,9686,775,dog,-5.914780616760254,-5.780368304252624,0.13441231250762975,0.8839388269217534,plausible,
far,clock,583,847,bird,-5.913523197174072,-5.780368304252624,0.1331548929214481,0.8709096050980178,surprising,
far,wardrobe,2715,1025,cat,-5.912569046020508,-5.780368304252624,0.13220074176788366,0.5928000296732138,surprising,
near,leopard,3338,241,deer,-5.904160499572754,-5.780368304252624,0.12379219532012975,0.961883257441739,plausible,
far,mushroom,2579,1016,bird,-5.902709484100342,-5.780368304252624,0.12234117984771764,0.9036459492401281,surprising,
near,fox,8672,693,dog,-5.898111343383789,-5.780368304252624,0.1177430391311649,0.8683155091167031,plausible,
near,pickup_truck,2421,182,truck,-5.8970723152160645,-5.780368304252624,0.1167040109634403,0.7118615621471059,plausible,
near,wolf,4283,317,cat,-5.8914971351623535,-5.780368304252624,0.11112883090972936,0.9383038275267889,plausible,
near,wolf,8634,689,frog,-5.889851093292236,-5.780368304252624,0.10948278903961217,0.9214868873378751,surprising,
near,camel,902,67,horse,-5.889185428619385,-5.780368304252624,0.10881712436676061,0.9791957639854325,plausible,
far,sunflower,7989,1459,bird,-5.886016368865967,-5.780368304252624,0.10564806461334264,0.912272282733054,surprising,
far,chair,3286,1069,automobile,-5.883622169494629,-5.780368304252624,0.10325386524200475,0.9755150030663435,surprising,
far,chair,2161,979,truck,-5.882037162780762,-5.780368304252624,0.10166885852813756,0.9717264463227777,surprising,
far,wardrobe,3705,1107,truck,-5.880639553070068,-5.780368304252624,0.1002712488174442,0.9560413670232563,surprising,
far,wardrobe,4631,1175,truck,-5.878931522369385,-5.780368304252624,0.09856321811676061,0.8111495530703043,surprising,
near,fox,9496,761,bird,-5.874748229980469,-5.780368304252624,0.0943799257278446,0.9274132245735056,surprising,
near,pickup_truck,5317,424,truck,-5.872663974761963,-5.780368304252624,0.09229567050933873,0.7264616832612684,plausible,
far,sunflower,8736,1508,bird,-5.870615482330322,-5.780368304252624,0.09024717807769811,0.926604456323874,surprising,
far,sunflower,8068,1466,deer,-5.870499610900879,-5.780368304252624,0.09013130664825475,0.9367645345777807,surprising,
far,wardrobe,8757,1511,cat,-5.866610050201416,-5.780368304252624,0.08624174594879186,0.8546204418049859,surprising,
near,bus,3106,227,truck,-5.862864017486572,-5.780368304252624,0.08249571323394811,0.9368580497195714,plausible,
far,bowl,6069,1288,cat,-5.856663703918457,-5.780368304252624,0.07629539966583287,0.952356668531735,surprising,
near,fox,7317,579,cat,-5.8536529541015625,-5.780368304252624,0.07328464984893834,0.8796973935748135,plausible,
far,chair,1674,936,airplane,-5.8459343910217285,-5.780368304252624,0.06556608676910436,0.9129933604194058,surprising,
near,wolf,9317,747,cat,-5.845602989196777,-5.780368304252624,0.06523468494415319,0.9225091499715316,plausible,
far,bottle,9044,1529,bird,-5.844719409942627,-5.780368304252624,0.0643511056900028,0.7869331818597616,surprising,
far,wardrobe,3053,1051,truck,-5.839234352111816,-5.780368304252624,0.05886604785919225,0.9743840805033039,surprising,
near,leopard,288,22,frog,-5.835738658905029,-5.780368304252624,0.05537035465240514,0.9066417687515836,surprising,
far,clock,6490,1332,automobile,-5.8315582275390625,-5.780368304252624,0.051189923286438344,0.869113955467619,surprising,
near,wolf,8418,671,cat,-5.828996658325195,-5.780368304252624,0.048628354072571156,0.9369383847202876,plausible,
near,tractor,4109,300,truck,-5.828012943267822,-5.780368304252624,0.04764463901519811,0.9244473130849042,plausible,
far,sunflower,1542,925,frog,-5.8266096115112305,-5.780368304252624,0.04624130725860631,0.9059748177848083,surprising,
far,mushroom,1273,905,horse,-5.821521282196045,-5.780368304252624,0.041152977943420765,0.8171786923160563,surprising,
near,leopard,274,20,frog,-5.821188926696777,-5.780368304252624,0.04082062244415319,0.9506680941648816,surprising,
far,chair,4125,1141,airplane,-5.8188796043396,-5.780368304252624,0.03851130008697545,0.9696980206762436,surprising,
far,chair,1947,962,airplane,-5.8174333572387695,-5.780368304252624,0.037065052986145375,0.9545054626536035,surprising,
near,tractor,7507,599,truck,-5.8134002685546875,-5.780368304252624,0.033031964302063344,0.9219788972161262,plausible,
far,clock,2533,1009,ship,-5.810006141662598,-5.780368304252624,0.0296378374099735,0.9551204357342362,surprising,
near,fox,8618,687,cat,-5.808340549468994,-5.780368304252624,0.027972245216369984,0.652179963252428,plausible,
far,chair,4214,1150,bird,-5.807948589324951,-5.780368304252624,0.027580285072327015,0.76380918847919,surprising,
far,keyboard,2055,972,airplane,-5.807697772979736,-5.780368304252624,0.02732946872711217,0.9707764378979418,surprising,
near,camel,7800,621,dog,-5.798679351806641,-5.780368304252624,0.01831104755401647,0.9667447494252785,surprising,
near,motorcycle,1321,100,frog,-5.7977423667907715,-5.780368304252624,0.017374062538147328,0.950384861127823,surprising,
near,leopard,9261,743,frog,-5.792881011962891,-5.780368304252624,0.012512707710266469,0.8488808869953391,surprising,
far,wardrobe,9307,1555,cat,-5.790830612182617,-5.780368304252624,0.010462307929993031,0.8998806120036174,surprising,
far,chair,7192,1397,cat,-5.784757137298584,-5.780368304252624,0.004388833045959828,0.9347341945980241,surprising,
near,tractor,2675,197,truck,-5.781361103057861,-5.780368304252624,0.0009927988052371717,0.8945827060735538,plausible,
